score;text;klasifikasi
-1;hee kadroen hti ini nyapa dimari dia udah nonton filmnya yg bakal tayang di malaysia droennyesel nanti lo;Negatif
-1;gw curiga ni bjorka orang indo;Negatif
-1;yg ini tuh editan orang klo mau lihat aslinya langsung ke website aja namanya breachedforum tinggal lihat dia nge post apa engga kemarin gua cek sih gaada;Negatif
-1;kena juga kan;Negatif
-1;ibu puan kalau mau mau degdegan gapapa kok;Negatif
-1;ni org segala tau anjir;Negatif
-1;ditantang tuh katanya internesyenel tapi lokal;Negatif
-1;kbulan k bulan;Negatif
-1;bacot lu nyampah;Negatif
-1;bocil yg lagi pansos sikat habis;Negatif
-1;kalo goblok elu sembunyi di akun anon potong kntl aja;Negatif
-1;ngakak plis;Negatif
-1;lahh protect data aja ga bisa mau cari;Negatif
-1;dunia bekerja tak sesimple itu kakak;Negatif
-1;si tohir cuma ngimpi ha ha;Negatif
-1;semua partai sama kecuali lu bikin partai sendiri;Negatif
-1;orang yang sering makan enak tp gak pernah ngajak senengnya sendirian;Negatif
-1;desi and the gank sudah jelas di bayar pemerintah masih aja ngeyel tunggu rezim ini turun mungkin ada yg duluan di bina jika tidak bisa di bina maka akan di binasakan;Negatif
-1;ngeri mention pak erick;Negatif
-1;edan;Negatif
-1;gw yakin dah klo dia orang indonesia;Negatif
-1;waktu indonesia bagian pemerintah indonesia ketarketir didoxing bjorka;Negatif
-1;ketika penindasan thd rakyat sdh klimaks aparat berpesta pora pat gulipat menguras uang negara yg jg berasal dari rakyat menyalahgunakan kekuasaan dan wewenang yg dimiliki menekan posisi dan mengangkat para penjilat thanks;Negatif
-1;muncul juga si tolol lain ga bayar apbn ke perusahaan vaksin ga bayar matamu;Negatif
-1;tapi skrng bnyak kok sim card yang gak usah registrasi jgan beli yng perdana aja;Negatif
-1;bjorkanism coba penggal itu huruf nya;Negatif
-1;siluman matamu liat noh ud direview sm fitra eri di youtube utekmu lempung kempel;Negatif
-1;oh ini yg lagi rame ini orang indo banget;Negatif
-1;next spill yg manggil ayang di sidang dpr kemarin ges;Negatif
-1;ini alasan mulia melakukan semua ini demi temannya orang indonesia yg baik hati;Negatif
-1;deniiii hahahaha mamam;Negatif
-1;next abu janda;Negatif
-1;bang coba hack kapan onepiece tamat;Negatif
-1;bantai;Negatif
-1;modar lu;Negatif
-1;si ahli mutar nnyebelin gak absen;Negatif
-1;iya ada di telegramnya komplit tuh ada data mbak p om et juga;Negatif
-1;kena juga sama kang bjorka dia;Negatif
-1;fast youtube premium k kamu udh bisa akses fitur premium nya youtube premium bulan k bulan k bulan k bulan k trusted legal aman testi cek pinned order dm wa;Negatif
-1;yg penting keluarganya bisa makan gak tau halal atau haram uang yg didapat;Negatif
-1;pak kok bisa ada anggapan deny siregar makan dri yang pajak rakyat;Negatif
-1;survei yang mana;Negatif
-1;wallah jebol akeh utang kancane;Negatif
-1;tante tolong kejahatan satgassus merah putih dibuat tito itu dibuka ke rakyat indonesia ya;Negatif
-1;bongkar dosadosa sustat jek;Negatif
-1;muka mereka dah tebel sayangnya;Negatif
-1;grend master lebih sampah dri epik;Negatif
-1;bang coba tolong buktiin kasus alm nike ardila apa benar karena kecelakan murni terima kasih bang;Negatif
-1;dia kan emang buzzerrp;Negatif
-1;ngarti basa enggres gak lu den jawablah gimane rasanye;Negatif
-1;kasusnya aksyena blm terungkap;Negatif
-1;bang ada tukang bakso berbentuk animasi yang lewat belum di monitor desktop hati ah;Negatif
-1;bentar lagi di undang close the door;Negatif
-1;lama lama ada akun jualan nih;Negatif
-1;gilak;Negatif
-1;coba pencet tautan yg di bio nder;Negatif
-1;gw suka gw suka hajar teruss;Negatif
-1;bisakah kamu menemukan dalang pada bulan september ini yaitu g s pki;Negatif
-1;itu juga kalau beneran berani;Negatif
-1;gaskeeen bjorka jangan kasih kendor;Negatif
-1;yah kok malah jd tolol;Negatif
-1;dari tulisannya mencurigakan sih kaya terlalu kenal sama indonesia;Negatif
-1;saranku ojo beredak neng sekitar sampokong sek sam;Negatif
-1;kaga ngarti bhs inggris nya si denny om;Negatif
-1;datanya dari pedulilindungi;Negatif
-1;hhahahahahahahah kemaren opposite jg dpt datanya doi sampe ke tagihan listrik segala;Negatif
-1;kesempatan utk para dukun membuktikan kesaktiannya;Negatif
-1;ayoo bang bongkar smua;Negatif
-1;kan jata aing jg apa;Negatif
-1;aku terkejut kenapa kamu bisa sehebat itu;Negatif
-1;lu orang indo kan hihiw;Negatif
-1;wah keren babat terus si buzzer laknat ini;Negatif
-1;aku kok ga bisa nemu chanelnya;Negatif
-1;clue tahun kemarin di southampton sering terlihat tahun ini pindah ke london dah jarang terllihat gegara elpl libur minggu isengin pemerintah indo;Negatif
-1;masih bingung saya ini gimana;Negatif
-1;negara wakanda negara lawak hobinya nyusahin rakyat kecil;Negatif
-1;sebegitu menghayatinya hidup di dunia maya ampe punya tim segala emang ngetik juga ada bayarannya kah ikut dong;Negatif
-1;bro dirimu malah menutupi kasus sambo kamu buka bukaan setelah kasus sambo selesai napa sekarang indonesia lupa sama kasus sambo;Negatif
-1;bongkar lokasi harun masiku dan siapa yg sembunyikan;Negatif
-1;hacker apaan ngurusin buzzer kirain mau ungkap dokumen rahasia negara ini paling buzzer yg sakit hati;Negatif
-1;eh si anjing islam toh bapak haji ibu hajah oo ternyata anak kadrun;Negatif
-1;nggak bisa aku bang kata si denny;Negatif
-1;bagaimana perasaan kamu jika engkau orang indonesia bjorka please help us;Negatif
-1;sebentar bang mau buka lapak dulu;Negatif
-1;mulai dari nol;Negatif
-1;cari aja dulu nanti kalau sudah ketemu silakan koarkoar jangan dibolakbalik;Negatif
-1;jangan lupa kasus sambo still keeping up;Negatif
-1;baru pada faksin;Negatif
-1;tuan puteri ini gak pantas dan gak layak jadi presiden kalau ngotot juga pdip bakal tenggelam;Negatif
-1;wow oknum tiap menit was dgn tingkah mas bjorka ini xixi;Negatif
-1;erik tohir hny lulusan sma;Negatif
-1;anjay;Negatif
-1;bang cuma follow penyanyi legenda kitah;Negatif
-1;bjorka orang bejo bukan bejo jahe merah;Negatif
-1;jangan kamu imam mahdi bjor atau satria piningit itu;Negatif
-1;kau jwblah itu den;Negatif
-1;buset mafia pengguna pajak no hape nya banyak bener;Negatif
-1;kwkwkw ini komen paling ngakak;Negatif
-1;tanggal vaksin dosis ini sesuai sama data yang dispill;Negatif
-1;dia kan budeg buat apa;Negatif
-1;anda terkenal karena tindakan tindakan itu mewakili kami menjadi tak terkenal dapat saja dilakukan tapi akan sangat sulit dilupakan;Negatif
-1;top hacker di indonesia mah banyak tapi takut di tangkap dan banyak juga yang sudah di tangkap lalu berbalik jadi pendukung pemerintah;Negatif
-1;wkwkwkw kalau si ptk ini gapapa hajar aja;Negatif
-1;anjirr kalo sampe bener si ini lebih kejam dari ds sma ik;Negatif
-1;minimal aliran dana komitmen fee formula e ditransfer kemana coba bongkar;Negatif
-1;anjirrr lewat tl sendiri akunnya;Negatif
-1;nomer telpon bisa sendiri wkwk;Negatif
-1;maneh;Negatif
-1;buzzer emang habat tapi sayangnya mereka laknat;Negatif
-1;kalo ipknya rendah;Negatif
-1;ini masih sekelas danzo yg terakhir kaguya mak banteng;Negatif
-1;iya dia si et gak kan pernah jadi presiden kan dia calon cawapres;Negatif
-1;kalo scroll tu jgn setengah makanya;Negatif
-1;next megawati;Negatif
-1;ada konspirasi pengalihan isu kek gini kelihatannya jadi kek konspirasi didalam konspirasi untuk counter perjuangan dalam menegakkan misi membuka mata pemerintah untuk evaluasi kinerja pemerintahan yg sembrawut dan penuh korupsi kolusi dan nepotisme thanks bjorka;Negatif
-1;ksh tau si bjor lg nyerang siapa yg ini;Negatif
-1;sikat mang semua orang di;Negatif
-1;bjorka tolong gacorin akun saya xixiixi;Negatif
-1;yang jelas kita senang dengan wkwkwkwk;Negatif
-1;tambah males bayar pajak;Negatif
-1;atuh puguh pak apan baturan nana;Negatif
-1;bukan wkwkwkwk;Negatif
-1;lagi nyulap;Negatif
-1;bjorka orang indonesia gw jamin;Negatif
-1;data biasa apa yg luarbiasa ga biaa buat pinjem duit ke pinjol;Negatif
-1;awokwokwok hitler sebelum meninggal di garut jadi muallaf ganti nama jadi muhammad adolfsyah;Negatif
-1;iyaa kan malah nambah bikin penasaran juga kok bisa gitu;Negatif
-1;kok masih percaya tp karna nih akun suka adu domba;Negatif
-1;wah kek bjorka fix orang indo ini;Negatif
-1;vangke mereka cuma vaksin x;Negatif
-1;mas ucup tolong ungkap siapa yg bully kim garam dong;Negatif
-1;wahh baru tau;Negatif
-1;diatas dari apapun;Negatif
-1;erik slta doang ternyata;Negatif
-1;bang bisa minta tolong hapusin fesbuk lamaku gak entar ku beliin es mangga;Negatif
-1;surat dari praha;Negatif
-1;kalo u pengen nama u lebih terkenal di dunia hacker jan cuma bocorin data ga penting gini doang lah lakuin yang lebih besar lagi;Negatif
-1;nah ini pas dikupas dikit pakde bjorka karena bikin negara konoha terpecah pecah;Negatif
-1;pasukan revolusi bergerak setelah kemarin heboh akagami vs kurohige;Negatif
-1;horor admin sini punya kepribadian kayaknya;Negatif
-1;lagi mam pakek tahu ngeteh bareng teteh di warung tapi ini udah kelar keknya makelarnya;Negatif
-1;untuk mencarimu bisa mendorong bbm naik lagi lho alasannya butuh dana tambahan untuk nyari bjorka;Negatif
-1;bjorkanism tu siapa dan kenapa kenapa spill data gt;Negatif
-1;kelas;Negatif
-1;wkwkkwkw ngakak;Negatif
-1;akseyna itu kan;Negatif
-1;xianzinggg netpliksnya kakaaa sebulan cuma k;Negatif
-1;jangan di kasih kendor;Negatif
-1;da saukur nga doxing data tumbal rezim mah gampang atuhlah euy pan sajenisna;Negatif
-1;tulung bongkar dokumen eiichiro oda one piece ada dimana;Negatif
-1;tadi katanya boyolali;Negatif
-1;next ahok megawati;Negatif
-1;elu mabok makan postingan densi eko kuntet;Negatif
-1;bjorka tau gak tirai mana yg isinya milyar;Negatif
-1;ngeriii ngeri;Negatif
-1;kata kamu keren;Negatif
-1;semua terkuak ya sodara banzaii;Negatif
-1;udah level dewa kayaknya;Negatif
-1;bentar lg nongol di acara transtv dan raffy ahmad jd hostnya;Negatif
-1;wah gila sih parah;Negatif
-1;lu aja cari sendiri;Negatif
-1;terus juga acc pengajuan sopipaylater saya bang;Negatif
-1;percuma pilih wakil rakyat;Negatif
-1;seru dan ngeri sih;Negatif
-1;kl pake kata callenge ko jd ingat celeng;Negatif
-1;bukannya itu statusnya kawin ya;Negatif
-1;bisagak sih bongkar dari mana dana yang di gunakan untuk kegiatan teroris di indonesia;Negatif
-1;coba sesekali bikin survei lembaga survei mana yg paling dipercaya;Negatif
-1;bocah gemblung;Negatif
-1;please analisa sna drone emprit pak heheheh;Negatif
-1;si bjorka ini tadi pagi baru k followers skrg udah k termasuk bu susi mendadak ngartis wkwk;Negatif
-1;wkwkwkw anjay;Negatif
-1;kamu org indo yh;Negatif
-1;sejujurnya aku ikut kagum;Negatif
-1;please analisa sna nya pak berani ngak hehheeh;Negatif
-1;seru sekali ayo aku mau ikut;Negatif
-1;pemalsuan data kah;Negatif
-1;bagi yg ingin melihat data si goblock dll silahkan klik link dibawah ini sebelumnya di hp anda harus sudah terinstall aplikasi telegram atau plus messenger;Negatif
-1;hadelah sugan coplok tah ring na;Negatif
-1;nahhh adu mekanik gih;Negatif
-1;itu udah ngap;Negatif
-1;kan di twitter nya ada knapa dia ngelakuin ini;Negatif
-1;gugup si kawan langsung cari counter hp;Negatif
-1;tolong jaringan taliban dan pendukung teroris di indonesia apa ada dari partai;Negatif
-1;kontol;Negatif
-1;sadis banget si itu mah;Negatif
-1;mulai nyelemor kayak trit cerita setan;Negatif
-1;tebakan gua ini orang indonesia;Negatif
-1;apakah baim wong bisa nemuin orang ini kita tunggu saja;Negatif
-1;spill atuh bg;Negatif
-1;serem nih orang;Negatif
-1;banh pakai bahasa indonesia knpa sih banh;Negatif
-1;belom pada booster;Negatif
-1;semoga dijawab penasaran;Negatif
-1;hayoloh;Negatif
-1;saya telah mengirimkan ayo ambil di sini sebelum habis;Negatif
-1;thx udah sepikap otw stalking akun ini;Negatif
-1;rekonsiliasi gak cukup soal uang bos kalau gitu caranya ya gak ada pembelajaran dari sejarah;Negatif
-1;kemon bongkar;Negatif
-1;nanti juga mau jadi calon kepala negara kan;Negatif
-1;rasain kau densi;Negatif
-1;wiiiii doi ultah hpbd nenek;Negatif
-1;tolong bongkar isi makalah profesor seo;Negatif
-1;bisa jadi malah bukan wni;Negatif
-1;sampean wong klaten masmbak;Negatif
-1;pak mending cari data rahasia sambo biar kebusukannga cepet kebongkar;Negatif
-1;jebolin pengadilan agama bro banyak janda;Negatif
-1;basi juga infonye;Negatif
-1;telegram gimana caranya terus abis itu gimana;Negatif
-1;malah diketawain;Negatif
-1;den omahmu rolak jagir ngidul ta;Negatif
-1;nah klo ini demen nih wkqkwkwk gas;Negatif
-1;wkwk anjeng;Negatif
-1;terjawab sudah siapa bjorka hacker sebenarnya fakta baru terkuak;Negatif
-1;berita hacker dalam negeri udah kaya srimulat fakta belom jelas udah dilepas ke media;Negatif
-1;tanggapi aksi hacker bjorka mahfud md bjorka tidak ada apaapanya ngarang dia menteri koordinator bidang politik hukum dan keamanan menkopolhukan mahfud md memberikan sebuah pernyataan;Negatif
-1;terkuak ini lokasi keberadaan bjorka;Negatif
-1;ngebobol sistem kek ngebobol pintu koskos an;Negatif
-1;pakar teknologi informasi dari universitas gadjah mada ugm menyarankan tim respons darurat yang dibentuk presiden joko widodo tak perlu melacak peretas atau hacker bjorka;Negatif
-1;pengakuan pemuda yang ditangkap diduga hacker bjorka baca artikel selengkapnya di;Negatif
-1;bjorka kembali angkat suara terkait penangkapan pemuda asal madiun baca berita selengkapnya hanya di;Negatif
-1;perkuat pertahanan punten iseng ieu mh nya;Negatif
-1;wow kok bisa postingan ini memprediksi apakah sudah ada agenda lama ini link fb utk ssnya;Negatif
-1;warga indonesia tolong bantu report di forum si penjahat sedang bersembunyi berikut dagangannya dia jual database secara gelap;Negatif
-1;saya ingin minta tolong;Negatif
-1;minta doa agar tak dibobol luhut pandjaitan belum vaksinasi ketiga via;Negatif
-1;dapet dari platform sebelah;Negatif
-1;pemuda asal madiun mah mengaku menjual akun telegramnya ke hacker bjorka saat ditanya polisi alasannya mencengangkan;Negatif
-1;orang tua tak tahu agung jadi tersangka kasus hacker bjorka madiun kepulangan muhammad agung hidayatullah sempat disambut baik oleh suprihatin dan jumanto kedua orang;Negatif
-1;tiga jejak digital pemuda madiun bantu bjorka yang terlacak polisi;Negatif
-1;pemuda madiun yang dituduh bjorka akhirnya dikembalikan ke polisi;Negatif
-1;sungguh ironis bahwa mereka hanya menebak dan menuduh orang secara acak tetapi sayangnya dia tetap santai dengan online di forumnya apakah mereka benarbenar mengetahuinya;Negatif
-1;pemuda asal madiun yang diduga hacker bjorka kembali dibawa ke mabes polri setelah sebelumnya sudah dipulangkan;Negatif
-1;hacker bjorka beri petunjuk dan ciriciri ini kata white hacker richard lee;Negatif
-1;polri sebut mah bantu hacker bjorka karena ingin terkenal kombes pol ade yahya suryana selaku juru bicara divisi humas mabes polri menjelaskan alasan dibalik penetapan pria bernama muhammad;Negatif
-1;terbongkar identitas hacker bjorka mulai terkuak ternyata tinggal disini iq;Negatif
-1;salah tangkap identitas bjorka terpantau aktif di forum hacker punya twitter dan akun youtube iq;Negatif
-1;pemerintah cari identitas bjorka pakar teknologi informasi ugm justru sebut tak perlu iq;Negatif
-1;viral video hacker bjorka pakai baju serba gelap ternyata ini alasan hacker pakai hoodie hitam iq;Negatif
-1;siapa hacker bjorka dalang kebocoran data rahasia indonesia benarkah sosok ini iq;Negatif
-1;niat tangkao hackerujung nya malah nangkap tukang es jakarta indonesia;Negatif
-1;pemuda madiun diduga bjorka akhirnya dipulangkan begini kondisinya;Negatif
-1;suprihatin lega agung bukan bjorka penjual es di madiun sudah dipulangkan madiun raut wajah suprihatin ibu kandung muhammad agung hidayatullah berseri dia lega akhirnya;Negatif
-1;bjorka asli tertawa polisi karena salah tangkap;Negatif
-1;bjorka apaan sihhh;Negatif
-1;mestinya tidak sibuk cari seharusnya konsentrasi full untuk melampaui skill it para;Negatif
-1;rencana bjorka bocorkan data pertamina berikut tanggapannya;Negatif
-1;sekarang jadi banyak yang mengaku ngaku bjorka pansos juga viral;Negatif
-1;profil dan biodata terduga bjorka yang tertangkap polisi di madiun jawa timur kepala desa persebaya nabila kamis ngehack;Negatif
-1;bjorka bongkar rahasia negara pada gemeteran gak ya bener gak si bjorka orang madiun pengen kenalan dong bestie;Negatif
-1;seorang pemuda asal madiun ditangkap polisi dia diduga merupakan sosok hacker bjorka;Negatif
-1;polri amankan pemuda asal madiun terkait bjorka;Negatif
-1;hacker bjorka kembali kirim pesan kepada pemerintah indonesia hacker bjorka membalas komentar pemerintah yang menyebutkan sudah mengetahui siapa di balik sosok yang belakangan ini sering dibicarakan oleh;Negatif
-1;salah orang anjir;Negatif
-1;berita terkini hacker bjorka pria cirebon yang dituding ruhut sitompul klaim sudah tahu orangnya via;Negatif
-1;sudah kubilang cuma eker doyong jualan palugada dipujapuja pulak sama gerombolan;Negatif
-1;masih aktif ya brrti tuduhan yang di cirebon sama ngawi hanya pengalihan isu kasus sambo;Negatif
-1;bukan pemuda asal cirebon bin dan polri sudah ketahui posisi hacker bjorka yang asli;Negatif
-1;keamanan siber indonesia rendah formasi sebut pemerintah tak akan bisa lindungi data rakyat;Negatif
-1;muhammad said fikriansyah dituding sebagai hacker bjorka netizen ngaku gak data lu sama data bjorka sama;Negatif
-1;bjorka bisa tertangkap tinggal menunggu waktu;Negatif
-1;bjorka ungkap dalang kasus pembunuhan aktivis ham ini kata istri munir;Negatif
-1;mahfud md sebut hacker bjorka tak punya keahlian membobol sekadar motif gadogado dan ekonomi dan politik;Negatif
-1;bjorka bocorkan data anies baswedan;Negatif
-1;ringgo agus tahu identitas bjorka mengaku pangling dengan tingkah aneh belakangan ini;Negatif
-1;temukan vaseline healthy bright vitamin body serum soft glow ml dengan potongan hanya rp dapatkan segera di shopee;Negatif
-1;temukan ponds vitamin micellar water makeup remover brightening rose for all skin type ml dengan potongan hanya rp dapatkan segera di shopee;Negatif
-1;temukan breylee blackhead pore minimizer series tea tree black head mask serum dengan potongan hanya rp rp dapatkan segera di shopee;Negatif
-1;temukan make over powerstay matte powder foundation g bedak padat dengan potongan hanya rp rp dapatkan segera di shopee;Negatif
-1;temukan orimoza ruby celana kulot crinkle dengan potongan hanya rp rp dapatkan segera di shopee;Negatif
